************************************
Exercise 1: SURVEY(false) 
[-1,class android.inputmethodservice.Keyboard$Key,672,0,69,95,0,p]
[-1,class android.inputmethodservice.Keyboard$Key,38,107,69,95,0,a]
[-1,class android.inputmethodservice.Keyboard$Key,111,107,69,95,0,s]
[-1,class android.inputmethodservice.Keyboard$Key,184,107,69,95,0,d]
[-1,class android.inputmethodservice.Keyboard$Key,257,107,69,95,0,f]
[-1,class android.inputmethodservice.Keyboard$Key,330,107,69,95,0,g]
[-1,class android.inputmethodservice.Keyboard$Key,403,107,69,95,0,h]
[-1,class android.inputmethodservice.Keyboard$Key,476,107,69,95,0,j]
[-1,class android.inputmethodservice.Keyboard$Key,549,107,69,95,0,k]
[-1,class android.inputmethodservice.Keyboard$Key,622,107,69,95,0,l]
[-1,class android.inputmethodservice.Keyboard$Key,4,214,115,95,0,shift]
[-1,class android.inputmethodservice.Keyboard$Key,123,214,69,95,0,z]
[-1,class android.inputmethodservice.Keyboard$Key,196,214,69,95,0,x]
[-1,class android.inputmethodservice.Keyboard$Key,269,214,69,95,0,c]
[-1,class android.inputmethodservice.Keyboard$Key,342,214,69,95,0,v]
[-1,class android.inputmethodservice.Keyboard$Key,415,214,69,95,0,b]
[-1,class android.inputmethodservice.Keyboard$Key,488,214,69,95,0,n]
[-1,class android.inputmethodservice.Keyboard$Key,561,214,69,95,0,m]
[-1,class android.inputmethodservice.Keyboard$Key,634,214,115,95,0,delete]
[-1,class android.inputmethodservice.Keyboard$Key,123,321,69,95,0,comma]
[-1,class android.inputmethodservice.Keyboard$Key,196,321,369,95,0,space]
[-1,class android.inputmethodservice.Keyboard$Key,569,321,69,95,0,dot]
************ REPETITION 3 ************
(-1,class android.widget.ScrollView,0,146,768,619,0,null)
(-1,class android.widget.TextView,20,166,0,0,0,Remaining time:)
(2131165268,class android.widget.ProgressBar,20,166,0,0,0,null)
(2131165302,class android.widget.TextView,20,206,728,117,0,The Great Pyramid of Giza is the oldest and largest of the three pyramids in the Giza Necropolis. There are three known chambers inside the Great Pyramid. The lowest chamber is cut into the bedrock upon which the pyramid was built and was unfinished.)
(-1,class android.view.View,20,363,728,4,0,null)
(2131165303,class android.widget.EditText,20,407,728,72,0,)
(2131165272,class android.widget.Button,492,519,256,96,0,OK I've done it.)
(2131165304,class ch.qol.unige.isensestress.writingtask.customkeyboard.KeyboardViewWithInfo,9,765,749,419,0,null)
[-1,class android.inputmethodservice.Keyboard$Key,15,0,69,95,0,q]
[-1,class android.inputmethodservice.Keyboard$Key,88,0,69,95,0,w]
[-1,class android.inputmethodservice.Keyboard$Key,161,0,69,95,0,e]
[-1,class android.inputmethodservice.Keyboard$Key,234,0,69,95,0,r]
[-1,class android.inputmethodservice.Keyboard$Key,307,0,69,95,0,t]
[-1,class android.inputmethodservice.Keyboard$Key,380,0,69,95,0,y]
[-1,class android.inputmethodservice.Keyboard$Key,453,0,69,95,0,u]
[-1,class android.inputmethodservice.Keyboard$Key,526,0,69,95,0,i]
[-1,class android.inputmethodservice.Keyboard$Key,599,0,69,95,0,o]
[-1,class android.inputmethodservice.Keyboard$Key,672,0,69,95,0,p]
[-1,class android.inputmethodservice.Keyboard$Key,38,107,69,95,0,a]
[-1,class android.inputmethodservice.Keyboard$Key,111,107,69,95,0,s]
[-1,class android.inputmethodservice.Keyboard$Key,184,107,69,95,0,d]
[-1,class android.inputmethodservice.Keyboard$Key,257,107,69,95,0,f]
[-1,class android.inputmethodservice.Keyboard$Key,330,107,69,95,0,g]
[-1,class android.inputmethodservice.Keyboard$Key,403,107,69,95,0,h]
[-1,class android.inputmethodservice.Keyboard$Key,476,107,69,95,0,j]
[-1,class android.inputmethodservice.Keyboard$Key,549,107,69,95,0,k]
[-1,class android.inputmethodservice.Keyboard$Key,622,107,69,95,0,l]
[-1,class android.inputmethodservice.Keyboard$Key,4,214,115,95,0,shift]
[-1,class android.inputmethodservice.Keyboard$Key,123,214,69,95,0,z]
[-1,class android.inputmethodservice.Keyboard$Key,196,214,69,95,0,x]
[-1,class android.inputmethodservice.Keyboard$Key,269,214,69,95,0,c]
[-1,class android.inputmethodservice.Keyboard$Key,342,214,69,95,0,v]
[-1,class android.inputmethodservice.Keyboard$Key,415,214,69,95,0,b]
[-1,class android.inputmethodservice.Keyboard$Key,488,214,69,95,0,n]
[-1,class android.inputmethodservice.Keyboard$Key,561,214,69,95,0,m]
[-1,class android.inputmethodservice.Keyboard$Key,634,214,115,95,0,delete]
[-1,class android.inputmethodservice.Keyboard$Key,123,321,69,95,0,comma]
[-1,class android.inputmethodservice.Keyboard$Key,196,321,369,95,0,space]
[-1,class android.inputmethodservice.Keyboard$Key,569,321,69,95,0,dot]
************************************
Exercise 6: SURVEY(false) 
(-1,class android.widget.TextView,51,370,665,93,0,How do you feel?)
(-1,class android.widget.TextView,51,483,95,52,0,Negative valence)
(2131165285,class android.widget.RadioButton,186,483,79,52,0,1)
(2131165286,class android.widget.RadioButton,265,483,79,52,0,2)
(2131165287,class android.widget.RadioButton,344,483,79,52,0,3)
(2131165288,class android.widget.RadioButton,423,483,79,52,0,4)
(2131165289,class android.widget.RadioButton,502,483,79,52,0,5)
(-1,class android.widget.TextView,621,483,95,52,0,Positive valence)
(-1,class android.view.View,117,555,532,2,0,null)
(-1,class android.widget.TextView,51,577,95,52,0,Low energy)
(2131165291,class android.widget.RadioButton,186,577,79,52,0,1)
(2131165292,class android.widget.RadioButton,265,577,79,52,0,2)
(2131165293,class android.widget.RadioButton,344,577,79,52,0,3)
(2131165294,class android.widget.RadioButton,423,577,79,52,0,4)
(2131165295,class android.widget.RadioButton,502,577,79,52,0,5)
(-1,class android.widget.TextView,621,577,95,52,0,High energy)
(-1,class android.view.View,117,649,532,2,0,null)
(-1,class android.widget.TextView,51,671,95,28,0,Stressed)
(2131165297,class android.widget.RadioButton,186,671,79,52,0,5)
(2131165298,class android.widget.RadioButton,265,671,79,52,0,4)
(2131165299,class android.widget.RadioButton,344,671,79,52,0,3)
(2131165300,class android.widget.RadioButton,423,671,79,52,0,2)
(2131165301,class android.widget.RadioButton,502,671,79,52,0,1)
(-1,class android.widget.TextView,621,671,95,52,0,Not stressed)
(-1,class android.view.View,117,743,532,2,0,null)
(16908313,class android.widget.Button,51,767,665,96,0,OK I'm sure !!)
************************************
Exercise 7: STRESSOR(true) DURATION: 5'
************ REPETITION 1 ************
(-1,class android.widget.TextView,295,166,177,71,0,Remaining time:)
(2131165268,class android.widget.ProgressBar,40,237,688,71,0,null)
(2131165273,class android.widget.TextView,271,308,226,285,0, - 7)
(2131165274,class android.widget.NumberPicker,40,613,142,388,0,null)
(2131165275,class android.widget.ImageView,20,593,0,0,8,null)
(2131165276,class android.widget.NumberPicker,222,613,142,388,0,null)
(2131165277,class android.widget.ImageView,202,593,0,0,8,null)
(2131165278,class android.widget.NumberPicker,404,613,142,388,0,null)
(2131165279,class android.widget.ImageView,384,593,0,0,8,null)
(2131165280,class android.widget.NumberPicker,586,613,142,388,0,null)
(2131165281,class android.widget.ImageView,566,593,0,0,8,null)
(2131165272,class android.widget.Button,310,1044,148,96,0,Submit)
************ REPETITION 2 ************
(-1,class android.widget.TextView,295,166,177,71,0,Remaining time:)
(2131165268,class android.widget.ProgressBar,40,237,688,71,0,null)
(2131165273,class android.widget.TextView,223,308,321,285,0, - 13)
(2131165274,class android.widget.NumberPicker,40,613,142,388,0,null)
(2131165275,class android.widget.ImageView,20,757,182,100,4,null)
(2131165276,class android.widget.NumberPicker,222,613,142,388,0,null)
(2131165277,class android.widget.ImageView,202,757,182,100,4,null)
(2131165278,class android.widget.NumberPicker,404,613,142,388,0,null)
(2131165279,class android.widget.ImageView,384,757,182,100,4,null)
(2131165280,class android.widget.NumberPicker,586,613,142,388,0,null)
(2131165281,class android.widget.ImageView,566,757,182,100,4,null)
(2131165272,class android.widget.Button,310,1044,148,96,0,Submit)
************ REPETITION 3 ************
(-1,class android.widget.TextView,295,166,177,71,0,Remaining time:)
(2131165268,class android.widget.ProgressBar,40,237,688,71,0,null)
(2131165273,class android.widget.TextView,271,308,226,285,0, - 7)
(2131165274,class android.widget.NumberPicker,40,613,142,388,0,null)
(2131165275,class android.widget.ImageView,20,757,182,100,4,null)
(2131165276,class android.widget.NumberPicker,222,613,142,388,0,null)
(2131165277,class android.widget.ImageView,202,757,182,100,4,null)
(2131165278,class android.widget.NumberPicker,404,613,142,388,0,null)
(2131165279,class android.widget.ImageView,384,757,182,100,4,null)
(2131165280,class android.widget.NumberPicker,586,613,142,388,0,null)
(2131165281,class android.widget.ImageView,566,757,182,100,4,null)
(2131165272,class android.widget.Button,310,1044,148,96,0,Submit)
************ REPETITION 4 ************
(-1,class android.widget.TextView,295,166,177,71,0,Remaining time:)
(2131165268,class android.widget.ProgressBar,40,237,688,71,0,null)
(2131165273,class android.widget.TextView,223,308,321,285,0, - 13)
(2131165274,class android.widget.NumberPicker,40,613,142,388,0,null)
(2131165275,class android.widget.ImageView,20,757,182,100,4,null)
(2131165276,class android.widget.NumberPicker,222,613,142,388,0,null)
(2131165277,class android.widget.ImageView,202,757,182,100,4,null)
(2131165278,class android.widget.NumberPicker,404,613,142,388,0,null)
(2131165279,class android.widget.ImageView,384,757,182,100,4,null)
(2131165280,class android.widget.NumberPicker,586,613,142,388,0,null)
(2131165281,class android.widget.ImageView,566,757,182,100,4,null)
(2131165272,class android.widget.Button,310,1044,148,96,0,Submit)
************ REPETITION 5 ************
(-1,class android.widget.TextView,295,166,177,71,0,Remaining time:)
(2131165268,class android.widget.ProgressBar,40,237,688,71,0,null)
(2131165273,class android.widget.TextView,271,308,226,285,0, - 7)
(2131165274,class android.widget.NumberPicker,40,613,142,388,0,null)
(2131165275,class android.widget.ImageView,20,757,182,100,4,null)
(2131165276,class android.widget.NumberPicker,222,613,142,388,0,null)
(2131165277,class android.widget.ImageView,202,757,182,100,4,null)
(2131165278,class android.widget.NumberPicker,404,613,142,388,0,null)
(2131165279,class android.widget.ImageView,384,757,182,100,4,null)
(2131165280,class android.widget.NumberPicker,586,613,142,388,0,null)
(2131165281,class android.widget.ImageView,566,757,182,100,4,null)
(2131165272,class android.widget.Button,310,1044,148,96,0,Submit)
************ REPETITION 6 ************
(-1,class android.widget.TextView,295,166,177,71,0,Remaining time:)
(2131165268,class android.widget.ProgressBar,40,237,688,71,0,null)
(2131165273,class android.widget.TextView,271,308,226,285,0, - 7)
(2131165274,class android.widget.NumberPicker,40,613,142,388,0,null)
(2131165275,class android.widget.ImageView,20,757,182,100,4,null)
(2131165276,class android.widget.NumberPicker,222,613,142,388,0,null)
(2131165277,class android.widget.ImageView,202,757,182,100,4,null)
(2131165278,class android.widget.NumberPicker,404,613,142,388,0,null)
(2131165279,class android.widget.ImageView,384,757,182,100,4,null)
(2131165280,class android.widget.NumberPicker,586,613,142,388,0,null)
(2131165281,class android.widget.ImageView,566,757,182,100,4,null)
(2131165272,class android.widget.Button,310,1044,148,96,0,Submit)
************ REPETITION 7 ************
(-1,class android.widget.TextView,295,166,177,71,0,Remaining time:)
(2131165268,class android.widget.ProgressBar,40,237,688,71,0,null)
(2131165273,class android.widget.TextView,271,308,226,285,0, - 7)
(2131165274,class android.widget.NumberPicker,40,613,142,388,0,null)
(2131165275,class android.widget.ImageView,20,757,182,100,4,null)
(2131165276,class android.widget.NumberPicker,222,613,142,388,0,null)
(2131165277,class android.widget.ImageView,202,757,182,100,4,null)
(2131165278,class android.widget.NumberPicker,404,613,142,388,0,null)
(2131165279,class android.widget.ImageView,384,757,182,100,4,null)
(2131165280,class android.widget.NumberPicker,586,613,142,388,0,null)
(2131165281,class android.widget.ImageView,566,757,182,100,4,null)
(2131165272,class android.widget.Button,310,1044,148,96,0,Submit)
************ REPETITION 8 ************
(-1,class android.widget.TextView,295,166,177,71,0,Remaining time:)
(2131165268,class android.widget.ProgressBar,40,237,688,71,0,null)
(2131165273,class android.widget.TextView,223,308,321,285,0, - 13)
(2131165274,class android.widget.NumberPicker,40,613,142,388,0,null)
(2131165275,class android.widget.ImageView,20,757,182,100,4,null)
(2131165276,class android.widget.NumberPicker,222,613,142,388,0,null)
(2131165277,class android.widget.ImageView,202,757,182,100,4,null)
(2131165278,class android.widget.NumberPicker,404,613,142,388,0,null)
(2131165279,class android.widget.ImageView,384,757,182,100,4,null)
(2131165280,class android.widget.NumberPicker,586,613,142,388,0,null)
(2131165281,class android.widget.ImageView,566,757,182,100,4,null)
(2131165272,class android.widget.Button,310,1044,148,96,0,Submit)
************ REPETITION 9 ************
(-1,class android.widget.TextView,295,166,177,71,0,Remaining time:)
(2131165268,class android.widget.ProgressBar,40,237,688,71,0,null)
(2131165273,class android.widget.TextView,271,308,226,285,0, - 7)
(2131165274,class android.widget.NumberPicker,40,613,142,388,0,null)
(2131165275,class android.widget.ImageView,20,757,182,100,4,null)
(2131165276,class android.widget.NumberPicker,222,613,142,388,0,null)
(2131165277,class android.widget.ImageView,202,757,182,100,4,null)
(2131165278,class android.widget.NumberPicker,404,613,142,388,0,null)
(2131165279,class android.widget.ImageView,384,757,182,100,4,null)
(2131165280,class android.widget.NumberPicker,586,613,142,388,0,null)
(2131165281,class android.widget.ImageView,566,757,182,100,4,null)
(2131165272,class android.widget.Button,310,1044,148,96,0,Submit)
************ REPETITION 10 ************
(-1,class android.widget.TextView,295,166,177,71,0,Remaining time:)
(2131165268,class android.widget.ProgressBar,40,237,688,71,0,null)
(2131165273,class android.widget.TextView,223,308,321,285,0, - 13)
(2131165274,class android.widget.NumberPicker,40,613,142,388,0,null)
(2131165275,class android.widget.ImageView,20,757,182,100,4,null)
(2131165276,class android.widget.NumberPicker,222,613,142,388,0,null)
(2131165277,class android.widget.ImageView,202,757,182,100,4,null)
(2131165278,class android.widget.NumberPicker,404,613,142,388,0,null)
(2131165279,class android.widget.ImageView,384,757,182,100,4,null)
(2131165280,class android.widget.NumberPicker,586,613,142,388,0,null)
(2131165281,class android.widget.ImageView,566,757,182,100,4,null)
(2131165272,class android.widget.Button,310,1044,148,96,0,Submit)
************ REPETITION 11 ************
(-1,class android.widget.TextView,295,166,177,71,0,Remaining time:)
(2131165268,class android.widget.ProgressBar,40,237,688,71,0,null)
(2131165273,class android.widget.TextView,271,308,226,285,0, - 7)
(2131165274,class android.widget.NumberPicker,40,613,142,388,0,null)
(2131165275,class android.widget.ImageView,20,757,182,100,4,null)
(2131165276,class android.widget.NumberPicker,222,613,142,388,0,null)
(2131165277,class android.widget.ImageView,202,757,182,100,4,null)
(2131165278,class android.widget.NumberPicker,404,613,142,388,0,null)
(2131165279,class android.widget.ImageView,384,757,182,100,4,null)
(2131165280,class android.widget.NumberPicker,586,613,142,388,0,null)
(2131165281,class android.widget.ImageView,566,757,182,100,4,null)
(2131165272,class android.widget.Button,310,1044,148,96,0,Submit)
************ REPETITION 12 ************
(-1,class android.widget.TextView,295,166,177,71,0,Remaining time:)
(2131165268,class android.widget.ProgressBar,40,237,688,71,0,null)
(2131165273,class android.widget.TextView,271,308,226,285,0, - 7)
(2131165274,class android.widget.NumberPicker,40,613,142,388,0,null)
(2131165275,class android.widget.ImageView,20,757,182,100,4,null)
(2131165276,class android.widget.NumberPicker,222,613,142,388,0,null)
(2131165277,class android.widget.ImageView,202,757,182,100,4,null)
(2131165278,class android.widget.NumberPicker,404,613,142,388,0,null)
(2131165279,class android.widget.ImageView,384,757,182,100,4,null)
(2131165280,class android.widget.NumberPicker,586,613,142,388,0,null)
(2131165281,class android.widget.ImageView,566,757,182,100,4,null)
(2131165272,class android.widget.Button,310,1044,148,96,0,Submit)
************ REPETITION 13 ************
(-1,class android.widget.TextView,295,166,177,71,0,Remaining time:)
(2131165268,class android.widget.ProgressBar,40,237,688,71,0,null)
(2131165273,class android.widget.TextView,271,308,226,285,0, - 7)
(2131165274,class android.widget.NumberPicker,40,613,142,388,0,null)
(2131165275,class android.widget.ImageView,20,757,182,100,4,null)
(2131165276,class android.widget.NumberPicker,222,613,142,388,0,null)
(2131165277,class android.widget.ImageView,202,757,182,100,4,null)
(2131165278,class android.widget.NumberPicker,404,613,142,388,0,null)
(2131165279,class android.widget.ImageView,384,757,182,100,4,null)
(2131165280,class android.widget.NumberPicker,586,613,142,388,0,null)
(2131165281,class android.widget.ImageView,566,757,182,100,4,null)
(2131165272,class android.widget.Button,310,1044,148,96,0,Submit)
************************************
Exercise 8: SURVEY(false) 
(-1,class android.widget.TextView,51,370,665,93,0,How do you feel?)
(-1,class android.widget.TextView,51,483,95,52,0,Negative valence)
(2131165285,class android.widget.RadioButton,186,483,79,52,0,1)
(2131165286,class android.widget.RadioButton,265,483,79,52,0,2)
(2131165287,class android.widget.RadioButton,344,483,79,52,0,3)
(2131165288,class android.widget.RadioButton,423,483,79,52,0,4)
(2131165289,class android.widget.RadioButton,502,483,79,52,0,5)
(-1,class android.widget.TextView,621,483,95,52,0,Positive valence)
(-1,class android.view.View,117,555,532,2,0,null)
(-1,class android.widget.TextView,51,577,95,52,0,Low energy)
(2131165291,class android.widget.RadioButton,186,577,79,52,0,1)
(2131165292,class android.widget.RadioButton,265,577,79,52,0,2)
(2131165293,class android.widget.RadioButton,344,577,79,52,0,3)
(2131165294,class android.widget.RadioButton,423,577,79,52,0,4)
(2131165295,class android.widget.RadioButton,502,577,79,52,0,5)
(-1,class android.widget.TextView,621,577,95,52,0,High energy)
(-1,class android.view.View,117,649,532,2,0,null)
(-1,class android.widget.TextView,51,671,95,28,0,Stressed)
(2131165297,class android.widget.RadioButton,186,671,79,52,0,5)
(2131165298,class android.widget.RadioButton,265,671,79,52,0,4)
(2131165299,class android.widget.RadioButton,344,671,79,52,0,3)
(2131165300,class android.widget.RadioButton,423,671,79,52,0,2)
(2131165301,class android.widget.RadioButton,502,671,79,52,0,1)
(-1,class android.widget.TextView,621,671,95,52,0,Not stressed)
(-1,class android.view.View,117,743,532,2,0,null)
(16908313,class android.widget.Button,51,767,665,96,0,OK I'm sure !!)
************************************
Exercise 9: SEARCH(true) DURATION: x3
************ REPETITION 1 ************
V_SCROLL,0,864,0,0
H_SCROLL,672,0,0,0
(-1,class android.widget.TextView,295,166,177,38,0,Remaining time:)
(2131165268,class android.widget.ProgressBar,20,244,728,38,0,null)
(2131165269,class ch.qol.unige.isensestress.searchtask.VerticalScrollViewWithInfo,20,302,728,685,0,null)
(-1,class android.widget.ImageView,-645,-558,96,96,0,null)
(-1,class android.widget.ImageView,-537,-558,96,96,0,null)
(-1,class android.widget.ImageView,-429,-558,96,96,0,null)
(-1,class android.widget.ImageView,-321,-558,96,96,0,null)
(-1,class android.widget.ImageView,-213,-558,96,96,0,null)
(-1,class android.widget.ImageView,-105,-558,96,96,0,null)
(-1,class android.widget.ImageView,2,-558,96,96,0,null)
(-1,class android.widget.ImageView,110,-558,96,96,0,null)
(-1,class android.widget.ImageView,218,-558,96,96,0,null)
(-1,class android.widget.ImageView,326,-558,96,96,0,null)
(-1,class android.widget.ImageView,434,-558,96,96,0,null)
(-1,class android.widget.ImageView,542,-558,96,96,0,null)
(-1,class android.widget.ImageView,650,-558,96,96,0,null)
(-1,class android.widget.ImageView,758,-558,96,96,0,null)
(-1,class android.widget.ImageView,866,-558,96,96,0,null)
(-1,class android.widget.ImageView,974,-558,96,96,0,null)
(-1,class android.widget.ImageView,1082,-558,96,96,0,null)
(-1,class android.widget.ImageView,1190,-558,96,96,0,null)
(-1,class android.widget.ImageView,1298,-558,96,96,0,null)
(-1,class android.widget.ImageView,1406,-558,96,96,0,null)
(-1,class android.widget.ImageView,1514,-558,96,96,0,null)
(-1,class android.widget.ImageView,-645,-456,96,96,0,null)
(-1,class android.widget.ImageView,-537,-456,96,96,0,null)
(-1,class android.widget.ImageView,-429,-456,96,96,0,null)
(-1,class android.widget.ImageView,-321,-456,96,96,0,null)
(-1,class android.widget.ImageView,-213,-456,96,96,0,null)
(-1,class android.widget.ImageView,-105,-456,96,96,0,null)
(-1,class android.widget.ImageView,2,-456,96,96,0,null)
(-1,class android.widget.ImageView,110,-456,96,96,0,null)
(-1,class android.widget.ImageView,218,-456,96,96,0,null)
(-1,class android.widget.ImageView,326,-456,96,96,0,null)
(-1,class android.widget.ImageView,434,-456,96,96,0,null)
(-1,class android.widget.ImageView,542,-456,96,96,0,null)
(-1,class android.widget.ImageView,650,-456,96,96,0,null)
(-1,class android.widget.ImageView,758,-456,96,96,0,null)
(-1,class android.widget.ImageView,866,-456,96,96,0,null)
(-1,class android.widget.ImageView,974,-456,96,96,0,null)
(-1,class android.widget.ImageView,1082,-456,96,96,0,null)
(-1,class android.widget.ImageView,1190,-456,96,96,0,null)
(-1,class android.widget.ImageView,1298,-456,96,96,0,null)
(-1,class android.widget.ImageView,1406,-456,96,96,0,null)
(-1,class android.widget.ImageView,1514,-456,96,96,0,null)
(-1,class android.widget.ImageView,-645,-354,96,96,0,null)
(-1,class android.widget.ImageView,-537,-354,96,96,0,null)
(-1,class android.widget.ImageView,-429,-354,96,96,0,null)
(-1,class android.widget.ImageView,-321,-354,96,96,0,null)
(-1,class android.widget.ImageView,-213,-354,96,96,0,null)
(-1,class android.widget.ImageView,-105,-354,96,96,0,null)
(-1,class android.widget.ImageView,2,-354,96,96,0,null)
(-1,class android.widget.ImageView,110,-354,96,96,0,null)
(-1,class android.widget.ImageView,218,-354,96,96,0,null)
(-1,class android.widget.ImageView,326,-354,96,96,0,null)
(-1,class android.widget.ImageView,434,-354,96,96,0,null)
(-1,class android.widget.ImageView,542,-354,96,96,0,null)
(-1,class android.widget.ImageView,650,-354,96,96,0,null)
(-1,class android.widget.ImageView,758,-354,96,96,0,null)
(-1,class android.widget.ImageView,866,-354,96,96,0,null)
(-1,class android.widget.ImageView,974,-354,96,96,0,null)
(-1,class android.widget.ImageView,1082,-354,96,96,0,null)
(-1,class android.widget.ImageView,1190,-354,96,96,0,null)
(-1,class android.widget.ImageView,1298,-354,96,96,0,null)
(-1,class android.widget.ImageView,1406,-354,96,96,0,null)
(-1,class android.widget.ImageView,1514,-354,96,96,0,null)
(-1,class android.widget.ImageView,-645,-252,96,96,0,null)
(-1,class android.widget.ImageView,-537,-252,96,96,0,null)
(-1,class android.widget.ImageView,-429,-252,96,96,0,null)
(-1,class android.widget.ImageView,-321,-252,96,96,0,null)
(-1,class android.widget.ImageView,-213,-252,96,96,0,null)
(-1,class android.widget.ImageView,-105,-252,96,96,0,null)
(-1,class android.widget.ImageView,2,-252,96,96,0,null)
(-1,class android.widget.ImageView,110,-252,96,96,0,null)
(-1,class android.widget.ImageView,218,-252,96,96,0,null)
(-1,class android.widget.ImageView,326,-252,96,96,0,null)
(-1,class android.widget.ImageView,434,-252,96,96,0,null)
(-1,class android.widget.ImageView,542,-252,96,96,0,null)
(-1,class android.widget.ImageView,650,-252,96,96,0,null)
(-1,class android.widget.ImageView,758,-252,96,96,0,null)
(-1,class android.widget.ImageView,866,-252,96,96,0,null)
(-1,class android.widget.ImageView,974,-252,96,96,0,null)
(-1,class android.widget.ImageView,1082,-252,96,96,0,null)
(-1,class android.widget.ImageView,1190,-252,96,96,0,null)
(-1,class android.widget.ImageView,1298,-252,96,96,0,null)
(-1,class android.widget.ImageView,1406,-252,96,96,0,null)
(-1,class android.widget.ImageView,1514,-252,96,96,0,null)
(-1,class android.widget.ImageView,-645,-150,96,96,0,null)
(-1,class android.widget.ImageView,-537,-150,96,96,0,null)
(-1,class android.widget.ImageView,-429,-150,96,96,0,null)
(-1,class android.widget.ImageView,-321,-150,96,96,0,null)
(-1,class android.widget.ImageView,-213,-150,96,96,0,null)
(-1,class android.widget.ImageView,-105,-150,96,96,0,null)
(-1,class android.widget.ImageView,2,-150,96,96,0,null)
(-1,class android.widget.ImageView,110,-150,96,96,0,null)
(-1,class android.widget.ImageView,218,-150,96,96,0,null)
(-1,class android.widget.ImageView,326,-150,96,96,0,null)
(-1,class android.widget.ImageView,434,-150,96,96,0,null)
(-1,class android.widget.ImageView,542,-150,96,96,0,null)
(-1,class android.widget.ImageView,650,-150,96,96,0,null)
(-1,class android.widget.ImageView,758,-150,96,96,0,null)
(-1,class android.widget.ImageView,866,-150,96,96,0,null)
(-1,class android.widget.ImageView,974,-150,96,96,0,null)
(-1,class android.widget.ImageView,1082,-150,96,96,0,null)
(-1,class android.widget.ImageView,1190,-150,96,96,0,null)
(-1,class android.widget.ImageView,1298,-150,96,96,0,null)
(-1,class android.widget.ImageView,1406,-150,96,96,0,null)
(-1,class android.widget.ImageView,1514,-150,96,96,0,null)
(-1,class android.widget.ImageView,-645,-48,96,96,0,null)
(-1,class android.widget.ImageView,-537,-48,96,96,0,null)
(-1,class android.widget.ImageView,-429,-48,96,96,0,null)
(-1,class android.widget.ImageView,-321,-48,96,96,0,null)
(-1,class android.widget.ImageView,-213,-48,96,96,0,null)
(-1,class android.widget.ImageView,-105,-48,96,96,0,null)
(-1,class android.widget.ImageView,2,-48,96,96,0,null)
(-1,class android.widget.ImageView,110,-48,96,96,0,null)
(-1,class android.widget.ImageView,218,-48,96,96,0,null)
(-1,class android.widget.ImageView,326,-48,96,96,0,null)
(-1,class android.widget.ImageView,434,-48,96,96,0,null)
(-1,class android.widget.ImageView,542,-48,96,96,0,null)
(-1,class android.widget.ImageView,650,-48,96,96,0,null)
(-1,class android.widget.ImageView,758,-48,96,96,0,null)
(-1,class android.widget.ImageView,866,-48,96,96,0,null)
(-1,class android.widget.ImageView,974,-48,96,96,0,null)
(-1,class android.widget.ImageView,1082,-48,96,96,0,null)
(-1,class android.widget.ImageView,1190,-48,96,96,0,null)
(-1,class android.widget.ImageView,1298,-48,96,96,0,null)
(-1,class android.widget.ImageView,1406,-48,96,96,0,null)
(-1,class android.widget.ImageView,1514,-48,96,96,0,null)
(-1,class android.widget.ImageView,-645,53,96,96,0,null)
(-1,class android.widget.ImageView,-537,53,96,96,0,null)
(-1,class android.widget.ImageView,-429,53,96,96,0,null)
(-1,class android.widget.ImageView,-321,53,96,96,0,null)
(-1,class android.widget.ImageView,-213,53,96,96,0,null)
(-1,class android.widget.ImageView,-105,53,96,96,0,null)
(-1,class android.widget.ImageView,2,53,96,96,0,null)
(-1,class android.widget.ImageView,110,53,96,96,0,null)
(-1,class android.widget.ImageView,218,53,96,96,0,null)
(-1,class android.widget.ImageView,326,53,96,96,0,null)
(-1,class android.widget.ImageView,434,53,96,96,0,null)
(-1,class android.widget.ImageView,542,53,96,96,0,null)
(-1,class android.widget.ImageView,650,53,96,96,0,null)
(-1,class android.widget.ImageView,758,53,96,96,0,null)
(-1,class android.widget.ImageView,866,53,96,96,0,null)
(-1,class android.widget.ImageView,974,53,96,96,0,null)
(-1,class android.widget.ImageView,1082,53,96,96,0,null)
(-1,class android.widget.ImageView,1190,53,96,96,0,null)
(-1,class android.widget.ImageView,1298,53,96,96,0,null)
(-1,class android.widget.ImageView,1406,53,96,96,0,null)
(-1,class android.widget.ImageView,1514,53,96,96,0,null)
(-1,class android.widget.ImageView,-645,155,96,96,0,null)
(-1,class android.widget.ImageView,-537,155,96,96,0,null)
(-1,class android.widget.ImageView,-429,155,96,96,0,null)
(-1,class android.widget.ImageView,-321,155,96,96,0,null)
(-1,class android.widget.ImageView,-213,155,96,96,0,null)
(-1,class android.widget.ImageView,-105,155,96,96,0,null)
(-1,class android.widget.ImageView,2,155,96,96,0,null)
(-1,class android.widget.ImageView,110,155,96,96,0,null)
(-1,class android.widget.ImageView,218,155,96,96,0,null)
(-1,class android.widget.ImageView,326,155,96,96,0,null)
(-1,class android.widget.ImageView,434,155,96,96,0,null)
(-1,class android.widget.ImageView,542,155,96,96,0,null)
(-1,class android.widget.ImageView,650,155,96,96,0,null)
(-1,class android.widget.ImageView,758,155,96,96,0,null)
(-1,class android.widget.ImageView,866,155,96,96,0,null)
(-1,class android.widget.ImageView,974,155,96,96,0,null)
